gene	transcript	UniProt_id	mean_am_pathogenicity	mean_am_pathogenicity_bin	exp_lof	mean_phylop	mean_phylop_bin	oe_lof_upper	oe_lof_upper_bin	loeuf_low_powered
PRAMEF20	ENST00000602960	Q5VT98	0.225419136920967	9	1.8587	-0.0725852102041245	9	1.934	9	TRUE
FAM71B	ENST00000302938	Q8TC56	0.225262977260905	9	7.9024	0.512264788150787	8	1.324	7	TRUE
KRTAP5-6	ENST00000382160	Q6L8G9	0.225227818284493	9	1.2548	0.369508028030396	8	1.867	9	TRUE
OR10W1	ENST00000395079	Q8NGF6	0.225207681737194	9	4.5762	0.03611845895648	9	1.592	8	TRUE
RFPL1	ENST00000354373	O75677	0.225063621959771	9	4.1296	0.0144953271374106	9	1.686	8	TRUE
MLN	ENST00000430124	P12872	0.224990545967871	9	5.5588	0.723736643791199	7	1.577	8	TRUE
SCGB1D2	ENST00000244926	O95969	0.224712816583205	9	3.6414	-0.931182384490967	9	1.268	6	TRUE
WBSCR27	ENST00000297873	Q8N6F8	0.224654580782255	9	7.6031	1.08160305023193	6	1.019	5	TRUE
GUCA1C	ENST00000261047	O95843	0.224569149063285	9	7.0793	1.03750574588776	6	1.878	9	TRUE
INSL5	ENST00000304526	Q9Y5Q6	0.224457010937286	9	1.8295	0.229518890380859	8	1.779	8	TRUE
LCN6	ENST00000341206	P62502	0.224422464632509	9	9.7705	-0.269622892141342	9	1.467	7	TRUE
CLDN25	ENST00000453129	C9JDP6	0.224412108184526	9	6.5607	1.44263541698456	5	1.934	9	TRUE
TMEM252	ENST00000377311	Q8N6L7	0.224274199531403	9	2.7582	0.428741335868835	8	1.541	7	TRUE
C10orf105	ENST00000398786	Q8TEF2	0.224265530615457	9	0.8423	0.140787720680237	8	1.906	9	TRUE
UCN2	ENST00000273610	Q96RP3	0.224085454900054	9	2.7508	-0.0276822503656149	9	1.779	8	TRUE
KCNK7	ENST00000340313	Q9Y2U2	0.224080688213466	9	7.5716	0.901543915271759	6	1.666	8	TRUE
OR2B6	ENST00000244623	P58173	0.223989974802095	9	8.8477	-0.082313172519207	9	1.187	6	TRUE
KRTAP4-4	ENST00000390661	Q9BYR3	0.223848725605195	9	0.37953	-0.329484522342682	9	1.854	9	TRUE
KRTAP4-2	ENST00000377726	Q9BYR5	0.223819565401286	9	0.83343	-0.0916610807180405	9	1.946	9	TRUE
FAM86C1	ENST00000359244	Q9NVL1	0.223793205496838	9	8.4658	0.330480337142944	8	1.949	9	TRUE
OR9A2	ENST00000350513	Q8NGT5	0.223736418684354	9	7.6716	0.328226417303085	8	1.517	7	TRUE
UBD	ENST00000377050	O15205	0.223586317682476	9	3.1451	0.330035805702209	8	1.841	9	TRUE
SRGN	ENST00000242465	P10124	0.223571189238618	9	3.9125	0.586603105068207	7	0.763	3	TRUE
KIR3DL3	ENST00000291860	Q8N743	0.223509268091775	9	6.3289	-0.495383203029633	9	1.733	8	TRUE
OR5B21	ENST00000360374	A6NL26	0.223438938972971	9	4.5798	0.593330800533295	7	1.935	9	TRUE
TEX13B	ENST00000302917	Q9BXU2	0.223270334462641	9	3.9243	0.139464750885963	9	1.725	8	TRUE
NUP62CL	ENST00000372466	Q9H1M0	0.223180045707922	9	6.9302	1.00439369678497	6	1.49	7	TRUE
GATS	ENST00000436886	Q8NAP1	0.223054253072711	9	7.2654	1.50525033473969	5	1.255	6	TRUE
TOMM20L	ENST00000360945	Q6UXN7	0.223030055421991	9	8.1145	1.27243316173553	5	1.584	8	TRUE
PRR4	ENST00000228811	Q16378	0.222810475951215	9	3.0486	-0.25834459066391	9	1.723	8	TRUE
SEMG2	ENST00000372769	Q02383	0.222777443284192	9	3.6149	-0.3785500228405	9	1.593	8	TRUE
OR4K15	ENST00000305051	Q8NH41	0.222755541526613	9	4.9478	-0.128933385014534	9	1.508	7	TRUE
KRTAP4-5	ENST00000343246	Q9BYR2	0.222356768480816	9	2.233	-0.192732810974121	9	1.689	8	TRUE
SYNGR4	ENST00000344846	O95473	0.222227804855929	9	8.9935	1.05932831764221	6	1.884	9	TRUE
MRAP	ENST00000303645	Q8TCY5	0.221854087670385	9	4.3991	0.232537969946861	8	1.782	9	TRUE
LY6G6D	ENST00000375825	O95868	0.221669097735046	9	6.1192	0.769539833068848	7	1.258	6	TRUE
IL36B	ENST00000259213	Q9NZH7	0.22150208698024	9	8.7807	-0.0122112790122628	9	1.196	6	TRUE
DNAJC5G	ENST00000402462	Q8N7S2	0.221444551003233	9	8.3351	0.792203307151794	7	1.55	8	TRUE
SCGB2A2	ENST00000227918	Q13296	0.221435261579451	9	3.8733	-0.453456521034241	9	1.905	9	TRUE
SLC35G6	ENST00000412468	P0C7Q6	0.221063680293087	9	8.7612	1.57982087135315	4	1.346	7	TRUE
OR10S1	ENST00000531945	Q8NGN2	0.221049388321349	9	5.098	0.209060654044151	8	1.87	9	TRUE
AC002365.1	ENST00000445307	H7C241	0.220985431020235	9	7.0158	0.32364422082901	8	1.744	8	TRUE
PROL1	ENST00000399575	Q99935	0.220880472029518	9	0.96035	-0.267852514982224	9	1.733	8	TRUE
KRTAP5-5	ENST00000399676	Q701N2	0.220854854751334	9	4.4563	0.0705412849783897	9	1.376	7	TRUE
ARMCX6	ENST00000539247	Q7L4S7	0.220814666717257	9	5.2724	0.777617752552032	7	1.186	6	TRUE
PRAP1	ENST00000433452	Q96NZ9	0.220624134875395	9	6.1128	-0.385239213705063	9	1.26	6	TRUE
GIMAP2	ENST00000223293	Q9UG22	0.220552912408946	9	1.1056	0.00447263335809112	9	1.691	8	TRUE
RHOXF2	ENST00000371388	Q9BQY4	0.2205174915381	9	4.1646	-0.282314628362656	9	1.886	9	TRUE
GOLGA8O	ENST00000509311	A6NCC3	0.220440555663628	9	6.6048	NA	NA	1.905	9	TRUE
TAS2R38	ENST00000547270	P59533	0.220387683741826	9	5.5572	0.294122487306595	8	1.128	6	TRUE
OR10J5	ENST00000334857	Q8NHC4	0.220306699209781	9	5.7133	0.23272579908371	8	1.34	7	TRUE
SSX3	ENST00000298396	Q99909	0.220219192278324	9	7.1296	-0.0292464550584555	9	1.278	6	TRUE
SIRPD	ENST00000381623	Q9H106	0.220076833945402	9	7.6313	0.0877621918916702	9	1.886	9	TRUE
C12orf74	ENST00000397833	Q32Q52	0.219926476748636	9	6.0992	0.15602371096611	8	1.896	9	TRUE
IFNE	ENST00000448696	Q86WN2	0.219641377074003	9	4.4428	0.20680271089077	8	1.621	8	TRUE
SPP1	ENST00000395080	P10451	0.219466032842158	9	9.6759	0.783814787864685	7	1.595	8	TRUE
MUC3A	ENST00000379458	Q02505	0.219459425409706	9	1.0902	-1.11569082736969	9	1.696	8	TRUE
OR5M9	ENST00000279791	Q8NGP3	0.219439364863097	9	5.3442	0.216561630368233	8	1.62	8	TRUE
C20orf173	ENST00000246199	Q96LM9	0.219388472959361	9	5.9385	0.139223411679268	9	1.86	9	TRUE
UTS2B	ENST00000427544	Q765I0	0.219119157236836	9	7.2495	0.704258918762207	7	1.588	8	TRUE
DEFB107A	ENST00000335021	Q8IZN7	0.218967114863899	9	0.41692	0.330105423927307	8	1.848	9	TRUE
C1orf64	ENST00000329454	Q8NEQ6	0.21895854583851	9	1.3533	-0.0883349701762199	9	1.855	9	TRUE
MUC21	ENST00000376296	Q5SSG8	0.218834574836333	9	4.3335	-0.59634405374527	9	1.407	7	TRUE
OR4S1	ENST00000319988	Q8NGB4	0.218673041719757	9	3.9626	-0.223233342170715	9	1.837	9	TRUE
CT83	ENST00000371894	Q5H943	0.218653003660912	9	0.82995	0.009549330919981	9	1.907	9	TRUE
GOLGA8Q	ENST00000562783	H3BV12	0.218211551454358	9	6.4818	1.32623267173767	5	1.571	8	TRUE
RITA1	ENST00000548278	Q96K30	0.218127909011216	9	5.4169	0.198143690824509	8	1.606	8	TRUE
GOLGA8N	ENST00000448387	F8WBI6	0.218071822138577	9	3.8263	0.631375074386597	7	1.216	6	TRUE
CST11	ENST00000377009	Q9H112	0.217938643940131	9	5.7299	0.0976631939411163	9	1.809	9	TRUE
SSX7	ENST00000298181	Q7RTT5	0.217842732021018	9	7.113	-0.00808060448616743	9	1.818	9	TRUE
ARMS2	ENST00000528446	P0C7Q2	0.21765901228681	9	2.4048	-0.266235947608948	9	1.94	9	TRUE
FOXR2	ENST00000339140	Q6PJQ5	0.217411160674895	9	0.66652	0.567497313022614	7	1.918	9	TRUE
FLG	ENST00000368799	P20930	0.217380433450674	9	1.6546	-1.08481657505035	9	1.96	9	TRUE
SMR3A	ENST00000226460	Q99954	0.216813468707922	9	0.98606	-0.19549249112606	9	1.726	8	TRUE
RHOXF2B	ENST00000371402	P0C7M4	0.216737771570765	9	3.4197	-0.26204714179039	9	1.335	7	TRUE
C19orf69	ENST00000378187	A6NGS2	0.216681221940944	9	2.8128	0.241079106926918	8	1.768	8	TRUE
TEDDM1	ENST00000367565	Q5T9Z0	0.216535955613003	9	4.4904	0.158714234828949	8	1.769	8	TRUE
NUTM2D	ENST00000381697	Q5VT03	0.2165017242917	9	4.2934	0.0471209771931171	9	1.095	5	TRUE
OR51A4	ENST00000380373	Q8NGJ6	0.216353725898159	9	2.2343	-0.564446091651917	9	1.916	9	TRUE
CT47B1	ENST00000371311	P0C2W7	0.216342116614855	9	5.7952	-0.452685981988907	9	1.953	9	TRUE
SPRR2E	ENST00000368751	P22531	0.216257553347324	9	0.23409	-0.00332370377145708	9	1.94	9	TRUE
NUTM2A	ENST00000381707	Q8IVF1	0.216103344302973	9	5.2097	0.082459881901741	9	1.936	9	TRUE
FABP12	ENST00000360464	A6NFH5	0.216021980559831	9	5.2228	1.5464391708374	4	1.643	8	TRUE
OR5F1	ENST00000278409	O95221	0.215564838722294	9	2.5108	-0.323880404233932	9	1.955	9	TRUE
GOLGA8R	ENST00000327271	I6L899	0.21550714227486	9	4.948	1.24327957630157	5	1.981	9	TRUE
SPANXD	ENST00000370515	Q9BXN6	0.215466684798494	9	0.68574	-0.0862463414669037	9	1.917	9	TRUE
FAM177B	ENST00000445590	A6PVY3	0.215314447066289	9	7.9778	0.395477175712585	8	1.605	8	TRUE
OR56B4	ENST00000316529	Q8NH76	0.215280733757488	9	5.6615	-0.412704020738602	9	1.881	9	TRUE
ZNF474	ENST00000296600	Q6S9Z5	0.214940982308053	9	9.344	1.10263514518738	6	1.265	6	TRUE
C11orf86	ENST00000308963	A6NJI1	0.214931208215651	9	5.4131	0.186401873826981	8	1.897	9	TRUE
KAAG1	ENST00000274766	Q9UBP8	0.214893372868587	9	0.06461	0.744182169437408	7	1.893	9	TRUE
NUTM2B	ENST00000429828	A6NNL0	0.214868053981721	9	5.1063	-0.0775252133607864	9	1.472	7	TRUE
OR51A7	ENST00000359350	Q8NH64	0.214867674777093	9	4.2893	-0.224148869514465	9	1.944	9	TRUE
LCE2C	ENST00000368783	Q5TA81	0.214724547730625	9	0.55138	0.0355391129851341	9	1.925	9	TRUE
NUTM2E	ENST00000429984	B1AL46	0.214589995453915	9	3.632	0.0692700520157814	9	1.944	9	TRUE
AGAP5	ENST00000374094	A6NIR3	0.214564416918446	9	6.2548	1.86721849441528	3	1.438	7	TRUE
RP11-683L23.1	ENST00000308911	A6NNZ2	0.214478870040696	9	4.4004	3.62190270423889	0	1.868	9	TRUE
TAS2R39	ENST00000446620	P59534	0.214378511428544	9	6.0849	0.241468042135239	8	1.928	9	TRUE
TCTEX1D4	ENST00000339355	Q5JR98	0.214309994792967	9	4.0328	1.15416514873505	6	1.705	8	TRUE
OR2B3	ENST00000377173	O76000	0.214100940598164	9	6.5521	-0.56756329536438	9	1.381	7	TRUE
FRG2B	ENST00000425520	Q96QU4	0.213733010841173	9	2.5283	0.103665709495544	9	1.609	8	TRUE
STMND1	ENST00000536551	H3BQB6	0.213416023384299	9	9.1717	0.503347218036652	8	1.425	7	TRUE
GOLGA8B	ENST00000342314	A8MQT2	0.213388242085516	9	5.0716	0.696814060211182	7	1.872	9	TRUE
C12orf60	ENST00000330828	Q5U649	0.213198489590732	9	3.2264	0.353274911642075	8	1.685	8	TRUE
SCGB1D4	ENST00000358585	Q6XE38	0.213128427261099	9	3.5879	-0.752887964248657	9	1.6	8	TRUE
KRTAP5-7	ENST00000398536	Q6L8G8	0.212799302062753	9	0.98926	0.0624718442559242	9	1.894	9	TRUE
OR5D18	ENST00000333976	Q8NGL1	0.212653180498716	9	5.2176	-0.477271467447281	9	1.778	8	TRUE
CCDC70	ENST00000242819	Q6NSX1	0.212582263923802	9	3.6014	0.609050393104553	7	1.78	8	TRUE
CD3EAP	ENST00000309424	O15446	0.212454466113763	9	2.4113	0.134468644857407	9	1.831	9	TRUE
SELPLG	ENST00000550948	Q14242	0.212444615958135	9	1.3689	-0.393464118242264	9	1.602	8	TRUE
NPPB	ENST00000376468	P16860	0.212338169830941	9	5.9138	0.103550843894482	9	1.862	9	TRUE
AGAP6	ENST00000374056	Q5VW22	0.212286804229899	9	8.2282	1.69874906539917	4	1.778	8	TRUE
C14orf180	ENST00000410013	Q8N912	0.212185454486596	9	5.6788	-0.732395768165588	9	1.553	8	TRUE
OR4E2	ENST00000408935	Q8NGC2	0.21214613676434	9	6.0412	0.773952305316925	7	1.481	7	TRUE
KRTAP4-8	ENST00000333822	Q9BYQ9	0.212121534198389	9	5.4472	-0.0406437329947948	9	1.397	7	TRUE
TXNDC2	ENST00000306084	Q86VQ3	0.212071129919205	9	3.2214	-0.59124881029129	9	0.92	4	TRUE
LCE5A	ENST00000334269	Q5TCM9	0.212004745561244	9	2.2947	0.353725552558899	8	1.845	9	TRUE
OR7D4	ENST00000308682	Q8NG98	0.211815705316053	9	1.2124	-0.4498111307621	9	1.931	9	TRUE
PRAMEF17	ENST00000376098	Q5VTA0	0.211801868719081	9	5.2869	-0.265260457992554	9	1.951	9	TRUE
KRTAP5-11	ENST00000398530	Q6L8G4	0.211452226703297	9	0.9019	-0.0847943127155304	9	1.749	8	TRUE
FAM187B	ENST00000324675	Q17R55	0.210611868935446	9	9.9101	0.0919603109359741	9	1.82	9	TRUE
CCDC54	ENST00000261058	Q8NEL0	0.210026355050612	9	9.1061	0.747899770736694	7	1.911	9	TRUE
AARD	ENST00000378279	Q4LEZ3	0.210025363117535	9	4.2612	0.105903536081314	9	1.103	5	TRUE
FRG2	ENST00000378763	Q64ET8	0.210010213449316	9	0.76797	0.0864246711134911	9	1.781	8	TRUE
TAC4	ENST00000334568	Q86UU9	0.209960851464759	9	7.6254	0.263120025396347	8	1.658	8	TRUE
LCE2B	ENST00000368780	O14633	0.209741663350092	9	1.1331	-0.0833453610539436	9	1.88	9	TRUE
C17orf99	ENST00000340363	Q6UX52	0.209723355512266	9	9.7982	0.21225406229496	8	0.791	4	TRUE
HRNR	ENST00000368801	Q86YZ3	0.20951205653377	9	2.1501	-1.06476187705994	9	1.948	9	TRUE
SLC10A5	ENST00000518568	Q5PT55	0.209420138627639	9	8.674	1.63553440570831	4	1.806	9	TRUE
DEFB132	ENST00000382376	Q7Z7B7	0.209354222414043	9	1.1233	-0.00146928615868092	9	1.957	9	TRUE
FOXD4	ENST00000382500	Q12950	0.208840054822284	9	5.4262	0.609771490097046	7	1.896	9	TRUE
OR6K3	ENST00000368146	Q8NGY3	0.2088355034849	9	1.4214	-0.832196772098541	9	1.846	9	TRUE
MT1M	ENST00000379818	Q8N339	0.208724611200387	9	2.3892	0.399356782436371	8	1.907	9	TRUE
IFIT3	ENST00000371811	O14879	0.208608484774896	9	5.3037	0.49892994761467	8	0.893	4	TRUE
SSX1	ENST00000376919	Q16384	0.208091389517294	9	6.921	-0.102117873728275	9	1.996	9	TRUE
FAM53A	ENST00000472884	Q6NSI3	0.207836558331245	9	8.9558	0.741099298000336	7	1.173	6	TRUE
SSX5	ENST00000347757	O60225	0.207479499853495	9	7.156	-0.0494551919400692	9	1.814	9	TRUE
SPANXC	ENST00000358993	Q9NY87	0.207463724677459	9	0.57203	-0.104801461100578	9	1.924	9	TRUE
OR5B12	ENST00000302572	Q96R08	0.207166882158206	9	5.0898	0.101874768733978	9	1.476	7	TRUE
OR10A4	ENST00000379829	Q9H209	0.206674470188769	9	6.5872	0.596777856349945	7	1.797	9	TRUE
PXT1	ENST00000454782	Q8NFP0	0.206497171208561	9	4.2782	0.135859131813049	9	1.944	9	TRUE
OR4L1	ENST00000315683	Q8NH43	0.20640892454099	9	6.0128	0.0427657142281532	9	1.486	7	TRUE
OR2T27	ENST00000344889	Q8NH04	0.206138877667693	9	3.3819	0.0434371083974838	9	1.95	9	TRUE
OR5M11	ENST00000528616	Q96RB7	0.206138411292981	9	4.7596	0.297302931547165	8	1.833	9	TRUE
C1orf141	ENST00000371006	Q5JVX7	0.2060932595679	9	8.7357	0.300714105367661	8	1.202	6	TRUE
TAS2R40	ENST00000408947	P59535	0.206001462367461	9	5.8477	0.232006713747978	8	1.312	7	TRUE
ALG1L	ENST00000340333	Q6GMV1	0.20588636381734	9	6.2022	NA	NA	1.944	9	TRUE
C1orf110	ENST00000367910	Q86UF4	0.20588269914186	9	5.5624	0.194050058722496	8	1.577	8	TRUE
C4orf19	ENST00000284437	Q8IY42	0.205855637309512	9	1.0602	0.417981535196304	8	1.887	9	TRUE
OR5H14	ENST00000437310	A6NHG9	0.205548425812011	9	5.009	-0.32734352350235	9	1.942	9	TRUE
C20orf144	ENST00000375222	Q9BQM9	0.205409721527234	9	1.4326	0.245762437582016	8	1.949	9	TRUE
KRTAP24-1	ENST00000340345	Q3LI83	0.205384545712006	9	5.445	0.168863594532013	8	1.927	9	TRUE
MGARP	ENST00000398955	Q8TDB4	0.205335681713293	9	4.7997	0.351853728294373	8	1.891	9	TRUE
MS4A14	ENST00000300187	Q96JA4	0.205286255925315	9	7.0667	0.0168205033987761	9	1.738	8	TRUE
OR2G3	ENST00000320002	Q8NGZ4	0.204961220948331	9	4.2856	-0.446215033531189	9	1.419	7	TRUE
SPRR2F	ENST00000468739	Q96RM1	0.204935384948869	9	0.86323	-0.0927362963557243	9	1.904	9	TRUE
OR51B5	ENST00000300773	Q9H339	0.204254742940598	9	5.945	-0.153389781713486	9	1.933	9	TRUE
HMGN5	ENST00000358130	P82970	0.204137472413183	9	4.0843	0.86868941783905	7	1.147	6	TRUE
OR4D6	ENST00000300127	Q8NGJ1	0.204011753539827	9	5.9606	0.380819737911224	8	1.497	7	TRUE
GNRH2	ENST00000245983	O43555	0.203569611773375	9	6.3278	0.491750568151474	8	1.918	9	TRUE
OR2Z1	ENST00000324060	Q8NG97	0.2035506650972	9	5.3552	0.610143959522247	7	1.931	9	TRUE
OR52N5	ENST00000317093	Q8NH56	0.203394318602125	9	5.1974	-0.249814331531525	9	1.862	9	TRUE
CABS1	ENST00000273936	Q96KC9	0.203368689251958	9	6.773	0.632308542728424	7	1.34	7	TRUE
OR1J4	ENST00000340750	Q8NGS1	0.203244072727236	9	4.3215	-0.00431528501212597	9	1.41	7	TRUE
KRTAP5-2	ENST00000412090	Q701N4	0.20289708503993	9	3.3652	-0.0572486557066441	9	1.814	9	TRUE
C20orf141	ENST00000380589	Q9NUB4	0.202430417823678	9	3.0048	0.304728776216507	8	1.732	8	TRUE
OR1E2	ENST00000248384	P47887	0.202295281421666	9	7.2587	0.428482562303543	8	1.431	7	TRUE
OR4C3	ENST00000319856	Q8NH37	0.202103391340039	9	4.6301	0.202371627092361	8	1.976	9	TRUE
C9orf152	ENST00000400613	Q5JTZ5	0.202009473854123	9	8.7061	0.0173290353268385	9	1.051	5	TRUE
LCE2A	ENST00000368779	Q5TA79	0.201893751244423	9	3.1739	-0.0971489623188972	9	1.838	9	TRUE
FAM229B	ENST00000604268	Q4G0N7	0.201583501174559	9	2.589	1.8900101184845	3	1.117	5	TRUE
DNAJB7	ENST00000307221	Q7Z6W7	0.201282155916947	9	8.608	0.541386365890503	7	1.867	9	TRUE
FAM24B	ENST00000368896	Q8N5W8	0.200993610889462	9	0.9315	0.0603622160851955	9	1.899	9	TRUE
MS4A6A	ENST00000530839	Q9H2W1	0.20095514721353	9	9.2354	-0.0505748316645622	9	1.966	9	TRUE
TPRX1	ENST00000322175	Q8N7U7	0.200910098814239	9	0.70798	-0.747821629047394	9	1.795	9	TRUE
C19orf33	ENST00000301246	Q9GZP8	0.200761987935113	9	4.0066	0.170831546187401	8	0.746	3	TRUE
OR6V1	ENST00000418316	Q8N148	0.200502417805756	9	4.3398	0.183279186487198	8	1.873	9	TRUE
GOLGA8T	ENST00000569052	H3BQL2	0.200038404239931	9	9.3642	1.5913724899292	4	1.925	9	TRUE
CSN3	ENST00000304954	P07498	0.1997836155754	9	4.0296	0.299156695604324	8	1.705	8	TRUE
OR2A25	ENST00000408898	A4D2G3	0.199716599209124	9	6.4594	0.310711055994034	8	1.575	8	TRUE
C11orf74	ENST00000532470	Q86VG3	0.199595984101362	9	8.445	0.909704267978668	6	1.655	8	TRUE
GOLGA6D	ENST00000434739	P0CG33	0.199156871789561	9	5.8993	1.56961131095886	4	1.934	9	TRUE
C12orf71	ENST00000429849	A8MTZ7	0.198799434253262	9	4.7752	0.195546492934227	8	1.724	8	TRUE
SPRR2D	ENST00000368756	P22532	0.198614569250452	9	1.2546	-0.184533014893532	9	1.929	9	TRUE
CXCL9	ENST00000264888	Q07325	0.198495266151572	9	4.9632	0.236396238207817	8	1.691	8	TRUE
FAM209B	ENST00000371325	Q5JX69	0.198402009939777	9	3.9101	0.695909202098846	7	1.903	9	TRUE
OR4N4	ENST00000328795	Q8N0Y3	0.197819041083304	9	5.1597	0.057160884141922	9	1.865	9	TRUE
OR8I2	ENST00000302124	Q8N0Y5	0.197699617254194	9	5.848	-0.554435610771179	9	1.867	9	TRUE
SCGB2A1	ENST00000244930	O75556	0.197127644431809	9	3.1878	-0.276421189308167	9	1.406	7	TRUE
VCX3A	ENST00000381089	Q9NNX9	0.196990544963228	9	0.26767	-0.361122637987137	9	1.87	9	TRUE
FAM122C	ENST00000370784	Q6P4D5	0.196846007812128	9	7.1493	0.449877947568893	8	1.604	8	TRUE
CXorf64	ENST00000371125	B1ATL7	0.196687054604711	9	2.4682	0.2556112408638	8	1.902	9	TRUE
OR6K2	ENST00000359610	Q8NGY2	0.196679188310515	9	7.0092	0.4439896941185	8	1.883	9	TRUE
C11orf24	ENST00000304271	Q96F05	0.196565996522877	9	4.5786	0.270264148712158	8	1.756	8	TRUE
FAM104B	ENST00000358460	Q5XKR9	0.196092067948791	9	3.0101	0.149578452110291	8	1.731	8	TRUE
C3orf55	ENST00000449199	A1A4F0	0.195545728023918	9	4.6255	0.0646246001124382	9	1.748	8	TRUE
TMEM31	ENST00000319560	Q5JXX7	0.195383021017111	9	3.6633	0.999209046363831	6	1.867	9	TRUE
RP1L1	ENST00000382483	Q8IWN7	0.195120352028966	9	6.9909	0.193373262882233	8	1.954	9	TRUE
DDX53	ENST00000327968	Q86TM3	0.194826353858758	9	3.5162	0.8282071352005	7	0.847	4	TRUE
OR2B2	ENST00000303324	Q9GZK3	0.194821822657583	9	7.3452	0.180360555648804	8	1.242	6	TRUE
CCDC160	ENST00000517294	A6NGH7	0.194544422584631	9	4.7282	0.744899988174438	7	1.558	8	TRUE
OR6X1	ENST00000327930	Q8NH79	0.194154976902033	9	6.6307	0.390907347202301	8	1.544	8	TRUE
C2orf57	ENST00000313965	Q53QW1	0.193772031356227	9	1.1167	-0.12787401676178	9	1.882	9	TRUE
OR6C74	ENST00000343870	A6NCV1	0.193725007081479	9	5.2048	-0.059082355350256	9	1.647	8	TRUE
GCSAM	ENST00000308910	Q8N6F7	0.193587003515015	9	7.8563	0.0389664731919765	9	0.987	5	TRUE
PRH2	ENST00000396400	P02810	0.19340050048079	9	4.1402	-0.17814476788044	9	1.684	8	TRUE
OR10H3	ENST00000305892	O60404	0.193396447059005	9	1.3985	-0.31104102730751	9	1.95	9	TRUE
OR5M8	ENST00000327216	Q8NGP6	0.193344697379452	9	5.5674	-0.537767946720123	9	1.371	7	TRUE
FAM90A26	ENST00000512047	D6RGX4	0.193282972463383	9	0.059211	-0.136643663048744	9	1.894	9	TRUE
SMIM9	ENST00000369529	A6NGZ8	0.192980394185292	9	3.2239	0.178831860423088	8	1.832	9	TRUE
LCE3D	ENST00000368787	Q9BYE3	0.192676766972585	9	1.6695	0.119881570339203	9	1.904	9	TRUE
FAM209A	ENST00000371328	Q5JX71	0.192564146589737	9	4.2946	0.440850168466568	8	1.417	7	TRUE
VCX	ENST00000381059	Q9H320	0.192455330775468	9	0.57654	-0.393562585115433	9	1.821	9	TRUE
COLCA2	ENST00000526216	A8K830	0.192407730270263	9	4.5954	0.981671094894409	6	0.651	3	TRUE
OR13H1	ENST00000338616	Q8NG92	0.192280642799846	9	4.2743	0.344784438610077	8	1.92	9	TRUE
ZCCHC13	ENST00000339534	Q8WW36	0.191587739448623	9	3.7821	2.46933460235596	2	1.856	9	TRUE
OR10G8	ENST00000431524	Q8NGN5	0.191460705665156	9	4.7181	0.0829368457198143	9	1.56	8	TRUE
MLANA	ENST00000381471	Q16655	0.191113669821224	9	6.464	0.485295027494431	8	1.952	9	TRUE
TIMM23B	ENST00000374098	Q5SRD1	0.190904914304709	9	1.672	4.29048156738281	0	1.808	9	TRUE
SPANXN4	ENST00000446864	Q5MJ08	0.19087445581022	9	0.64643	-0.139348030090332	9	1.807	9	TRUE
DEFB127	ENST00000382388	Q9H1M4	0.190776190807089	9	1.1028	0.528369843959808	8	1.692	8	TRUE
OR52I1	ENST00000530443	Q8NGK6	0.190628480127551	9	5.3053	0.0706018134951591	9	1.179	6	TRUE
TMEM207	ENST00000354905	Q6UWW9	0.190565954473278	9	8.0412	0.203599452972412	8	1.945	9	TRUE
CENPBD1	ENST00000314994	B2RD01	0.190538604905504	9	0.026816	0.22112450003624	8	1.897	9	TRUE
GOLGA6A	ENST00000290438	Q9NYA3	0.190321020342132	9	9.5011	1.13672387599945	6	1.504	7	TRUE
C1orf162	ENST00000343534	Q8NEQ5	0.190209835689785	9	6.3716	0.166017159819603	8	1.82	9	TRUE
TAS2R3	ENST00000247879	Q9NYW6	0.19005788204758	9	5.2412	0.265702098608017	8	1.775	8	TRUE
C6orf15	ENST00000259870	Q6UXA7	0.189989557453872	9	7.4685	0.223226636648178	8	1.222	6	TRUE
OR1K1	ENST00000277309	Q8NGR3	0.189563884554664	9	6.5744	0.181739240884781	8	1.554	8	TRUE
MS4A4E	ENST00000398984	Q96PG1	0.189519543693489	9	5.1479	0.0145135810598731	9	1.788	9	TRUE
OR6C76	ENST00000328314	A6NM76	0.189436624570011	9	4.6231	-0.508186399936676	9	1.749	8	TRUE
ADM5	ENST00000420022	C9JUS6	0.189253137707755	9	1.0214	-0.515383005142212	9	1.716	8	TRUE
IAPP	ENST00000240652	P10997	0.189007268836136	9	1.9323	0.367097824811935	8	1.931	9	TRUE
OR5B3	ENST00000309403	Q8NH48	0.188937169158496	9	5.0456	0.218045473098755	8	1.874	9	TRUE
OR2A1	ENST00000408951	Q8NGT9	0.188392085868432	9	4.406	0.0275466050952673	9	1.867	9	TRUE
KRTAP5-9	ENST00000528743	P26371	0.18821543252542	9	1.1594	0.214632913470268	8	1.933	9	TRUE
OR5K2	ENST00000427338	Q8NHB8	0.188093788167178	9	4.5672	0.119328290224075	9	1.853	9	TRUE
OR8G5	ENST00000524943	Q8NG78	0.187942286774303	9	4.7287	-0.468288153409958	9	1.558	8	TRUE
OR13F1	ENST00000334726	Q8NGS4	0.187623010674041	9	6.2349	0.591313540935516	7	1.833	9	TRUE
SPATA31D1	ENST00000344803	Q6ZQQ2	0.187528851823176	9	5.4258	-0.114562936127186	9	1.604	8	TRUE
OR52E2	ENST00000321522	Q8NGJ4	0.187522780254086	9	4.7719	0.172417163848877	8	1.298	6	TRUE
